Date,Gas_Consumption(Nm3),Online_hours,Grate_Feed(ton),Grate_Speed(rpm),Depth(mm),EP1_Temp(deg),EP2_Temp(deg),Grate_Zoon3_Temp(deg),Grate_Zoon4_Temp(deg),Amb_Temp(deg),KL1_Speed(rpm),AN1_Speed(rpm),730FN1_Damper,730FN1_Amp,AN1_Zoon3_Temp(deg)
8/15/2019,180424,24,12966.57,5.71662613,142.1921641,113.9292143,100.4890772,795.8126696,882.9769096,31.26349955,1.680354957,1.669204361,37.25902778,188.2111892,152.3192973
8/16/2019,174696,24,12887,5.647033924,140.8290659,116.4138311,101.9147373,784.1272477,1067.232333,32.33001447,1.680209716,1.691532817,37.69583333,189.1312413,141.5737933
8/17/2019,176128,23.73333333,12656.08,5.506874138,141.2653959,115.559752,100.7927382,772.7883568,865.6033219,32.1529961,1.680171174,1.652288007,36.89097222,187.0724495,152.4487392
8/18/2019,178720,23.85,12378.24,5.368506898,142.9552525,116.4946722,101.301458,769.8092369,928.0943556,32.13664941,1.680457283,1.594137303,36.38055556,185.0678492,164.3559634
8/19/2019,181672,23.95,12872.12,5.559245533,143.1845894,116.1752246,99.86942127,792.9286111,933.0193026,32.70116178,1.680538188,1.650861927,36.38888889,185.9276877,166.6267074
8/20/2019,172944,23.95,12601.72,5.493306531,141.4656823,122.4474582,103.3203697,761.7586792,855.9535979,33.47833646,1.680373501,1.624480762,36.87638889,187.0462131,134.2972955
8/21/2019,177984,24,13171.65,5.688716885,143.6202115,113.8673866,100.2931707,798.1929643,856.0711367,32.13777462,1.680485929,1.721229049,36.82986111,187.4824526,156.3398587
8/22/2019,180840,23.8,11412.84,5.208122568,135.7670818,127.7033519,103.0484094,718.5494391,871.1253385,30.95229101,1.680230063,1.510686031,34.81805556,182.8224549,128.4948458
8/23/2019,186240,23.91666667,11956.57,5.776573886,129.1371638,119.8021321,100.7912344,762.8868925,911.6549656,31.00719585,1.679865825,1.56624724,35.48472222,183.7117444,163.0268391
8/24/2019,59648,4.533333333,-36.07,0.248717012,65.92559238,72.85217194,59.04470898,292.9283336,346.6248525,35.24093023,0.446865127,0.139074995,6.760416667,75.0093589,53.78833828
8/25/2019,48,0,0,0,1.086954804,39.02771735,34.17605726,95.35296653,123.3289736,35.14989154,0.00E+00,7.16E-02,58.28472222,0,34.91103664
8/26/2019,48,0,-0.91,0,0.850334446,268.4672408,31.87737463,52.68850003,1241.096282,35.15860289,0.00E+00,2.98E-03,80,0.000219348,32.67710526
8/27/2019,56,0,0,0,2.970789305,300,31.7686223,41.3397418,1400,35.36397114,0.00E+00,6.03E-02,8.00E+01,5.85E-04,32.30529382
8/28/2019,40,0,0,0,0.11227054,300,31.33897279,37.11809197,1400,34.61172899,0.00E+00,5.28E-02,8.00E+01,2.92E-04,31.44927324
8/29/2019,48,0,0,0,0.267624,300,32.1280932,37.53627792,1400,36.57749706,0,0,80,0.000438697,32.50669187
8/30/2019,32,0,0,0,0.347294685,299.9553101,33.92087572,35.50110548,1398.786795,36.44196312,0.00E+00,5.19E-02,8.00E+01,3.66E-04,32.85321964
8/31/2019,16,0,0,0,0.280837743,300,31.591058,135.6426971,1400,33.81365881,0,0,80,0.000219348,30.99783929
9/1/2019,16,0,0,0,1.807109346,300,31.25269266,214.6801837,1400,34.24148888,0,0,8.00E+01,3.66E-04,30.89984246
9/2/2019,32,0,0,0,0.883935537,300,31.99911934,61.02727541,1400,35.11176342,0,0,80,0,32.36013627
9/3/2019,16,0,0,0,0.37614617,300,32.3165738,93.13912411,1400,35.30056436,0.00E+00,1.17E-03,80,3888.85,32.04532893
9/4/2019,24,0,0,0,1.59870396,300,33.57630147,68.08780296,1400,34.52676083,0,0.000709638,80,0,33.11366698
9/5/2019,24,0,0,0,0.369121832,300,30.44290573,75.83843234,1400,32.67651827,0.00E+00,4.23E-02,80,0,30.17489058
9/6/2019,80,0,0,0.00E+00,8.73E-02,300,30.77494221,190.2334503,1400,33.39940027,0,0,80,0,30.72889365
9/7/2019,40,0,0,0.00E+00,7.07E-02,300,31.88416171,282.113082,1400,34.01881583,0.00E+00,1.98E-02,80,0,31.33869809
9/8/2019,32,0,0,0.00E+00,8.16E-02,300,32.12827433,497.2811602,1400,89029.81758,0.00E+00,1.05E-03,9.72E+01,2.92E-04,440.0669225
9/9/2019,32,0.433333333,0.00E+00,3.40E-02,0.810092961,300,32.93682121,161.7217263,1400,99999,0.00E+00,2.05E-02,100,0,500
9/10/2019,32,0.133333333,0.00E+00,3.37E-03,0.516463812,300,28.20706501,203.0147886,1400,99999,0,0,100,0,500
9/11/2019,24,0.183333333,0.00E+00,5.34E-03,0.195395679,300,26.75201547,280.5898759,1400,99999,0,0,100,0,500
9/12/2019,32,0.3,0.00E+00,8.10E-03,0.624608007,300,27.87424972,284.1212204,1400,34186.21893,0,0,100,0,500
9/13/2019,24,0.133333333,0.00E+00,5.18E-03,0.130780794,300,28.02596585,147.2709494,1400,29.87865236,0,0,100,0,196.5096842
9/14/2019,264,0.133333333,0,0.003863437,0.038093701,300,26.93735864,450.4135195,1400,28.69963582,0.00E+00,4.21E-02,1.00E+02,3.66E-04,26.58139616
9/15/2019,72,0.2,0.00E+00,6.05E-03,0.105012069,300,26.70641312,441.174131,1400,28.36102344,0,0,1.00E+02,7.31E-05,26.44725451
9/16/2019,64,0.3,0.00E+00,7.17E-03,0.369741961,300,27.8258533,447.5982427,1400,30.54481408,0,0,1.00E+02,7.31E-05,27.82391503
9/17/2019,56,1.183333333,0.00E+00,5.51E-02,0.439098272,300,28.95331688,251.9028382,507.3243221,30.80132304,0,0,1.00E+02,5.12E-04,28.68078338
9/18/2019,64,0.766666667,-4.47E+00,3.49E-02,0.468304884,300,29.95611129,36.18666823,30.75155135,32.36790955,0.00E+00,6.05E-03,100,64.28785924,29.96268941
9/19/2019,104,1.116666667,0,0.198876719,0.356191833,300,32.48996714,33.12835392,33.33844704,3.46E+01,1.04E-07,2.17E-02,100,3.735300535,31.84125533
9/20/2019,6072,0.6,8.14E+01,7.92E-02,0.615920638,300,33.55278993,34.32266461,32.993678,34.83333343,0.00E+00,5.44E-02,40.825,3.195830506,32.91596734
9/21/2019,45768,1.2,1.16E+02,6.84E-02,78.45829332,300,45.47474331,56.11767218,22.44212611,35.3999771,0.00E+00,3.07E-02,0.0375,64.02580065,33.5938496
9/22/2019,101600,0,0,0,128.9678048,300,46.40916431,88.57011546,0.1778439,35.00666644,3.07E-01,7.38E-02,3.19375,93.42494259,35.01693335
9/23/2019,165520,1,1.74E+02,7.07E-02,149.7892411,300,62.75632932,183.2456319,466.1148136,31.88186163,0.784520848,0.324546885,4.357638889,97.79046569,34.27953567
9/24/2019,160576,19.73333333,5369.28,2.448320877,137.435201,300,93.18671651,426.7467639,882.2157623,30.93016154,1.082631673,0.789581684,20.82361111,142.7648777,80.68743484
9/25/2019,167560,17.21666667,6708.79,2.98334432,129.9504222,300,92.10541759,498.7379265,876.2508265,31.88320133,1.310657986,0.905247034,23.49722222,149.0722765,106.3483519
9/26/2019,173064,15.73333333,6855.77,3.027492081,119.4974705,300,96.94801752,551.966265,889.9788245,32.17483507,1.539616835,0.953706752,24.01319444,153.8727701,120.2030033
9/27/2019,166192,13.38333333,5734.53,2.484972103,135.7673424,300,87.38347501,541.7380024,764.7141581,31.32407797,1.377107775,0.903961276,20.04097222,140.138577,117.5221998
9/28/2019,185960,23.41666667,11586.09,4.994220854,134.0468917,300,91.91974704,746.6934336,998.2450942,31.22540928,1.660730337,1.573637413,34.45972222,177.7645748,167.4068776
9/29/2019,176216,24,12525.14,5.342452584,135.0359428,300,89.17201372,779.9515896,992.3560264,31.34448145,1.680673219,1.760412193,36.54444444,182.960911,153.0260709
9/30/2019,144152,12.1,5525.97,2.494994252,150.9667473,300,83.55355608,540.4740476,754.3814545,32.03535285,1.383696803,0.893956388,19.46527778,139.7658159,93.93993251
10/1/2019,130384,0,-1.82,0,207.5688673,300,50.84445674,132.6088989,294.6188341,31.1378223,9.68E-01,9.23E-02,4.027777778,101.8104099,35.11588354
10/2/2019,130896,1.116666667,1.58E+02,7.79E-02,176.2047126,300,37.90169376,104.9396505,177.6282269,30.01571219,0.918815742,0.158686054,4.702083333,97.96832582,32.79383143
10/3/2019,157520,20.83333333,5684.32,2.520113049,133.3349834,300,83.86397529,501.5715654,925.1518584,28.11954034,1.326604513,0.879551274,18.41527778,137.1878258,107.2277642
10/4/2019,137320,23.71666667,6131.69,2.837667129,130.0788386,300,96.84957792,642.1672768,1025.142236,28.9432603,1.299926318,0.897991622,19.64375,140.7296393,106.2391014
10/5/2019,134104,23.55,6294.61,2.823274185,135.6421442,300,93.8576365,659.8036161,1032.335122,26.71547157,1.299923159,0.883907363,18.78194444,138.7159509,96.65800399
10/6/2019,143960,23.8,7059.8,3.161366157,136.556989,300,91.21820396,650.165789,1040.478613,25.9278201,1.328989511,0.970124991,20.73402778,145.4019423,94.16012852
10/7/2019,194840,19.01666667,8681.43,3.823808928,133.3672216,300,96.44178998,637.344574,1034.255046,26.14090235,1.581567703,1.217233702,28.39097222,165.5363631,129.24222
10/8/2019,166112,16.41666667,7685.73,3.48442204,131.1777751,300,103.4831674,632.7350896,951.0816587,27.35857721,1.629785722,1.154781381,25.37222222,156.1827011,126.1643639
10/9/2019,174816,10.53333333,4428.47,1.979929797,133.5403386,300,75.83054872,358.0117876,723.8661385,27.5163032,1.292895694,0.776398772,16.07638889,132.4123777,70.93621512
10/10/2019,203040,22.61666667,11235.42,4.920168635,135.8088471,300,102.7548764,776.2288851,1013.568035,26.56891775,1.586765167,1.551630905,33.09375,174.2431456,197.2459265
10/11/2019,201296,24,12491.56,5.487999485,138.514879,300,102.1683325,837.0676097,1049.432091,25.8387838,1.684295374,1.71376614,36.92638889,185.3135757,210.0051655
10/12/2019,194424,23.65,11861.11,5.231697711,138.5830826,300,104.5270657,789.6167702,1056.22627,25.15293386,1.680516589,1.613253974,35.90208333,183.2634215,154.5188373
10/13/2019,193504,23.65,11896.59,5.264904489,135.8947553,300,103.4806244,806.8772784,1064.434865,25.49598054,1.680446799,1.620670608,35.31493056,181.3085454,198.4087437
10/14/2019,195544,23.78333333,11973.21,5.331368659,142.3120251,195.5685673,101.7128221,833.7619851,1042.0623,24.9569456,1.680618881,1.674953902,35.53055556,182.6722038,180.1588369
10/15/2019,186408,22.86666667,11320.59,5.059187662,142.1930829,116.3737287,102.8290671,803.8622628,1020.533927,23.35446678,1.679055375,1.589699837,34.24791667,180.6188766,164.2764839
10/16/2019,166448,10.66666667,3685.41,1.803830653,134.6813989,109.5768928,82.91541734,432.9203863,746.2564298,23.21387903,1.338931181,0.837346959,13.42847222,126.99631,60.93014857
10/17/2019,185120,24,10275.07,4.712428423,131.7253012,106.8676122,100.3911046,722.4242895,1031.872306,23.8581484,1.560873293,1.404224023,28.5875,167.282199,153.8600187
10/18/2019,202192,21.48333333,10795.48,4.890860495,135.8847012,120.0213595,102.0015833,827.4828973,1013.388724,23.35730333,1.678576796,1.499048862,32.83472222,177.4319385,159.1495267
10/19/2019,184816,12.7,4879.19,2.255709145,132.5608683,91.8173688,81.70656607,453.9696092,779.0502623,24.30194289,1.388442185,0.714845864,18.71180556,138.3045449,94.43952215
10/20/2019,204176,24,12036.41,5.492850951,133.3530292,117.9248337,102.0536066,818.9339537,1025.50795,23.79218627,1.680898083,1.622156716,35.97569444,184.724597,182.8192739
10/21/2019,205136,24,12343.1,5.590386058,131.6334098,115.2530076,101.1078337,831.8900837,1030.844276,24.14588615,1.684473602,1.692059482,35.76215278,184.1886072,181.6110666
10/22/2019,194192,14.8,6714.96,3.072109661,166.9016458,125.5173255,97.58681749,597.8820858,896.5844465,21.46698296,1.523203293,0.909758931,22.39166667,149.7765317,104.4341393
10/23/2019,208720,20.31666667,9730.98,4.51774421,150.2880133,124.3100094,101.1374073,728.3905546,958.055904,20.64389773,1.680550373,1.304085594,30.77708333,172.7756039,141.4584604
10/24/2019,196528,24,12298.32,5.75131663,137.860327,122.6965395,104.6951312,802.2690923,949.9780556,19.95284499,1.680444713,1.687575789,36.03194444,186.4628247,156.4778523
10/25/2019,188424,23.7,11952.08,5.53223438,138.1760406,123.5534383,108.8954887,785.9842976,938.2930685,21.95405662,1.680780061,1.661293632,35.14027778,184.0748388,146.9102547
10/26/2019,197112,23.95,12135.9,5.459594196,144.7700369,109.3149276,104.1888753,821.6822048,991.8243026,19.853699,1.688290895,1.639725605,35.29097222,185.4937243,160.1802473
10/27/2019,190656,24,12065.77,5.482542043,139.9628925,116.4210124,105.2418492,799.0655512,965.7951562,19.68545467,1.700362907,1.65237738,36.31458333,186.7944651,124.3547924
10/28/2019,196768,24,12108.95,5.455698945,144.0296599,112.4549959,101.750706,815.1458267,954.6089569,17.02148163,1.718137179,1.669659972,35.67569444,186.8104387,144.887936
10/29/2019,191464,23.9,11916.92,5.422922861,149.4348347,114.0229333,111.2533984,819.702717,953.4010476,19.52965985,1.753132107,1.637042269,35.45069444,184.0083498,170.6470302
10/30/2019,189848,24,12049.68,5.564055088,144.7939353,119.2449043,114.894163,792.291561,905.9131201,20.68516305,1.760268982,1.661925261,34.74097222,181.4431301,166.7971737
10/31/2019,186464,24,12206.2,5.438710425,146.4340833,115.3875062,112.3458679,782.3736442,905.6161663,21.2295018,1.760284467,1.685263308,34.28472222,180.6024005,169.6510505
11/1/2019,188632,23.21666667,11662.58,5.221944769,148.2939735,122.7994266,111.5682461,760.6905221,915.4779873,19.29305446,1.747583497,1.584023828,33.90555556,181.1433004,150.9098828
11/2/2019,187064,24,12094.87,5.53359804,143.8489633,121.5008839,112.7595687,770.2675052,913.3725811,18.55740725,1.729085094,1.636716002,34.37916667,183.1676833,141.3010434
11/3/2019,183752,23.93333333,12118.74,5.444847684,142.9666158,118.819578,109.6386663,742.6440203,923.8506255,19.64859888,1.720531831,1.641991659,35.90902778,185.3580791,140.2267659
11/4/2019,187432,24,12427.55,5.645858317,141.7274679,113.7585356,105.1968096,743.2558303,936.3083178,19.51447237,1.720679816,1.697578985,36.77222222,187.9609318,152.2010556
11/5/2019,206536,24,12911.82,5.835639621,143.6162901,117.5479326,106.2812495,788.7919564,973.0471309,17.23367775,1.755140685,1.723616455,36.97430556,190.0957035,157.8909223
11/6/2019,195552,24,12343.35,5.68783999,142.7856596,120.8506174,108.8871597,778.6569514,987.64598,18.09199389,1.746549503,1.652127578,36.04513889,188.5220908,150.0036716
11/7/2019,191136,24,12281.83,5.562578085,142.4627713,119.6356019,110.7151966,771.862135,989.7240604,18.6526285,1.739081587,1.644563425,35.41736111,186.5658405,138.2896174
11/8/2019,186176,24,11951.96,5.503181569,141.9940543,125.5716698,110.3975773,729.0176364,980.109617,17.98308606,1.740121553,1.604864787,34.55069444,184.5708278,128.9067971
11/9/2019,197448,24,12585.88,5.644229335,142.7806561,113.8485957,106.5971108,773.2536809,1020.713227,17.92580309,1.739870303,1.68526435,36.66388889,188.6751076,149.1457437
11/10/2019,198688,24,12478.05,5.665604626,144.1912784,116.243035,109.3285173,778.9039582,1026.508566,16.35001341,1.739760094,1.688628575,36.02847222,189.2480648,166.8060588
11/11/2019,207952,23.85,12558.01,5.637542668,145.343739,112.594905,108.2475652,772.3633428,1040.837167,16.19150625,1.74625065,1.675946063,36.40833333,190.6724844,166.6607117
11/12/2019,194520,24,12628.64,5.723128771,145.2400497,116.3323164,105.7335011,768.671893,1011.114061,16.15569946,1.739868497,1.702840491,36.83958333,192.4034619,132.3261901
11/13/2019,200112,24,12949.99,5.820336634,143.0774995,109.2152574,103.4958358,761.793316,1014.935034,16.16504544,1.743358913,1.743151096,37.18958333,193.6840538,164.2115746
11/14/2019,212128,24,12895.92,5.983108865,139.6648584,113.0297936,108.4226082,783.6663994,1024.269544,15.99653839,1.743782178,1.738790542,37.61041667,195.4671785,153.3545475
11/15/2019,209440,23.95,13070.25,5.80128429,145.6340631,108.63105,106.0903431,791.5025179,1022.163585,15.79480428,1.740424539,1.775610755,36.84375,193.1476475,157.1236057
11/16/2019,212360,24,12980.08,5.79138864,147.9091561,109.8495084,105.3710647,788.5956991,1017.515285,13.93768569,1.740603324,1.771969766,36.58263889,192.5080561,161.9667871
11/17/2019,216568,24,13170.48,6.017065551,147.8586808,104.9169627,104.0037002,790.5146614,1026.408518,11.16372458,1.747173983,1.807014004,36.56875,195.6946933,147.1866706
11/18/2019,215624,24,12725.15,5.927974445,144.5415945,109.8960927,108.3253383,766.925154,1021.477474,10.80850889,1.740546623,1.738553398,36.96111111,197.691692,138.1888918
11/19/2019,216808,23.93333333,12194.76,5.788755904,143.880441,112.2940701,105.7564501,762.4022144,1033.756805,9.297021738,1.741016448,1.649198361,34.80555556,191.7802011,136.9231296
11/20/2019,218160,24,13013.36,6.230155214,141.6810795,104.8806303,105.044353,789.1481134,1036.015947,8.883783594,1.740571311,1.74686741,37.30972222,197.3949783,159.2775754
11/21/2019,208048,16.95,7600.51,3.662707738,147.5292886,118.996214,102.5632836,594.3513645,959.144361,7.793531835,1.69393638,1.019246283,24.23958333,160.4078898,97.84918785
11/22/2019,225392,24,12839.83,6.032647634,141.8174501,118.6176059,106.202958,803.8715587,1046.705719,10.90056406,1.74092961,1.675004003,37.57291667,197.6827377,164.7668019
11/23/2019,211392,24,12638.62,5.8022739,145.1996409,113.7567301,108.2517834,784.5975442,1036.662019,13.57704824,1.74077079,1.673106571,37.39861111,196.644771,160.0969319
11/24/2019,199344,23.83333333,12395.9,5.740418083,146.9580881,107.7190182,108.1270505,767.9258159,1017.080171,12.9553958,1.740822909,1.664739433,36.22013889,194.146465,149.802634
11/25/2019,188256,18.96666667,9989.28,4.699378058,164.5587194,107.6861157,99.69726433,746.8021031,951.6459126,11.70058529,1.708244017,1.42417446,30.15694444,176.908768,134.3306428
11/26/2019,162112,5.533333333,1553.45,0.712722799,204.3440192,60.98632739,51.94734685,272.6083901,664.6996614,12.15013388,1.092570143,0.401847618,7.730555556,164.5696943,20.96819539
11/27/2019,188112,24,11989.72,5.594165397,141.857178,107.8496638,108.5864138,726.6307066,973.1288135,13.32223184,1.734002871,1.611529234,35.78402778,194.4667201,114.4977028
11/28/2019,193456,23.98333333,12485.61,5.758216346,144.618265,107.2797457,111.9653047,811.2781213,1018.972334,14.72446977,1.720857422,1.673473853,35.63541667,191.2428384,146.7229502
11/29/2019,189808,24,12481.55,5.842617824,144.2954406,113.0340949,109.6740038,805.4408465,1008.744427,15.32305682,1.720714402,1.711502169,36.97777778,193.2042429,129.5746071
11/30/2019,190992,24,12540.64,5.826600767,143.9002722,108.6206133,108.9659122,789.7513277,973.9836446,15.23742471,1.720464506,1.730611488,35.40555556,190.0088961,133.8680241
12/1/2019,185800,24,12498.68,5.705674931,145.6051206,110.9974474,111.2454255,782.1548033,970.9230169,16.43718996,1.720331413,1.719997017,35.77222222,189.5876601,129.144965
12/2/2019,201352,24,12711.94,5.873099979,143.4678546,117.5833875,110.1974202,802.5370289,986.2037675,17.13221875,1.732605303,1.727170551,36.31597222,190.7891331,138.9524788
12/3/2019,157440,21.5,7430.33,3.563646881,147.9825591,137.3725046,117.7341877,626.842069,940.422225,16.41788729,1.495368118,1.045058529,23.75069444,155.9626756,85.28886704
12/4/2019,201824,23.7,11842.16,5.464918186,142.8659728,110.1143474,110.8589145,752.9413546,988.5646345,15.76845373,1.697243913,1.547802872,32.99861111,182.3704132,132.6749333
12/5/2019,196064,23.95,12890.78,5.814626551,145.6562181,107.1410667,108.7619846,816.028827,998.1145287,15.51670329,1.74006975,1.693061277,35.85069444,190.7628278,147.2933726
12/6/2019,194568,24,12687.73,5.833603094,142.6296382,108.8273795,113.6027917,823.8113358,997.4421275,15.55787941,1.740050164,1.688779472,35.12291667,189.2785293,135.4802195
12/7/2019,198840,23.83333333,12797.9,5.801358382,145.8658738,115.6964348,111.4051017,827.3514024,1016.645469,14.76677073,1.740123985,1.710575001,36.30972222,192.8104353,124.3091742
12/8/2019,203296,23.9,12868.94,5.884387065,144.2968607,115.8661816,112.31844,822.738561,1015.458659,15.85727111,1.740020408,1.70912529,38.04375,195.7963724,134.8161128
12/9/2019,199768,23.81666667,12699.19,5.637719027,139.2190117,111.0835214,110.0819663,791.0362788,1007.855149,16.14937635,1.739983912,1.698713053,37.47777778,192.487202,133.8858798
12/10/2019,200264,23.93333333,12795.74,5.710375161,133.4486484,110.7766274,111.8454865,794.6686122,1005.542779,13.82682343,1.740254678,1.704187918,36.55833333,193.8957145,116.1577465
12/11/2019,201200,23.91666667,12654.76,5.738358761,123.1438198,113.4123754,110.5467945,787.744207,996.1484872,14.00950338,1.733815233,1.691937237,36.38333333,193.0655126,122.7508095
12/12/2019,182976,21.61666667,11009.64,4.881472583,120.6536601,115.3409248,112.0893703,740.3418528,961.2106748,14.56413451,1.709352179,1.470175425,31.74236111,179.9451253,113.5287919
12/13/2019,190576,22.9,11561.56,5.29254964,137.2310931,112.9925328,109.943796,745.1165403,971.4264343,14.14884191,1.713063393,1.527787642,33.25625,185.6912282,119.2331971
12/14/2019,190368,23.48333333,12234.54,5.600565792,145.4708358,114.3469971,109.8438969,784.1231921,984.6504955,12.42261851,1.719954227,1.611113838,34.79861111,190.3254815,107.7777989
12/15/2019,197752,24,12865.11,5.85472854,145.471727,112.1959645,113.4038396,816.9486043,1005.134495,14.76110545,1.720043844,1.721775925,37.10138889,195.8318876,135.8312987
12/16/2019,195592,24,12716.63,5.897937618,144.6522581,110.0431928,112.9154491,819.6407885,1000.314644,14.71224852,1.719976032,1.740894875,37.20972222,195.8189562,143.294158
12/17/2019,199320,24,12967.55,5.768452138,151.2874735,106.2371955,110.9289246,818.5902696,1004.598888,14.32581382,1.719820201,1.727576461,37.38402778,195.835613,145.1086834
12/18/2019,204736,24,12877.39,5.798017544,151.2429881,109.6269269,112.0965324,824.1727695,1018.479587,11.97574843,1.719709157,1.70850935,36.89722222,196.1836236,142.0276855
12/19/2019,207096,24,12697.02,5.738502691,153.8426958,109.5237629,111.1261825,827.458966,1010.911725,12.63911506,1.715748463,1.699346724,35.87708333,194.2666964,154.031566
12/20/2019,205280,23.9,12553.59,5.667813362,148.240096,111.376418,111.6729994,815.6361083,1014.319405,13.55583888,1.72004152,1.661586231,35.82569444,194.3807259,126.8430355
12/21/2019,203344,24,13065.57,5.809912665,149.6788104,102.3836818,110.4472262,824.6368096,1011.089493,14.76176866,1.719914956,1.73978608,36.45763889,195.2027515,151.5067175
12/22/2019,205056,23.21666667,12161.73,5.603038512,142.0317742,107.2754129,112.0884357,783.9644594,1009.292689,14.62970138,1.719889363,1.616286169,34.61805556,190.2581545,135.6187055
12/23/2019,206928,24,12934.86,5.862261878,147.7486943,108.5873133,113.3587427,825.9125531,1017.773624,14.5661861,1.719890963,1.700858947,36.92986111,194.385383,148.2411752
12/24/2019,205960,24,12779.44,5.759623028,146.537558,113.9181864,115.6187914,813.0855654,1010.861242,14.89028716,1.7199152,1.667840746,36.32013889,192.2638575,139.85505
12/25/2019,201680,24,13021.05,5.674945128,152.8482909,110.8476996,116.0472872,793.6260276,987.9113371,15.01390025,1.719897664,1.714741321,36.62777778,193.7397779,122.6474723
12/26/2019,203640,24,12864.09,5.823422027,150.1324551,115.9809011,118.2268443,798.4788275,963.4483956,13.99730637,1.719909643,1.722018975,35.70972222,190.6802314,133.8849207
12/27/2019,198960,22.43333333,11779.91,5.306176856,149.0457896,111.9508855,114.0269323,745.8217484,966.577755,14.01854003,1.719951725,1.594594062,33.78125,185.3526299,123.8277574
12/28/2019,196208,23.11666667,12296.36,5.48321382,147.9613872,110.4023523,113.1240335,780.5996027,974.640546,15.1272457,1.719797525,1.687283033,34.45694444,185.3304378,145.0591447
12/29/2019,202352,24,13042.51,5.972724867,147.5848958,111.316644,112.6028458,785.8738467,975.3256343,12.89875593,1.720030929,1.697582363,36.37291667,193.1034275,123.1640218
12/30/2019,194208,23.91666667,13028.87,5.874668266,147.2141411,108.6682503,111.2130287,783.3191817,975.9785443,14.23497505,1.719970617,1.714845838,36.80694444,193.9822333,113.7170237
12/31/2019,198144,23.98333333,12958.73,5.974003459,145.8584645,111.5034813,114.9087735,793.0006364,974.8542903,14.15976706,1.719792525,1.705272584,36.30694444,193.4057122,128.6809582
1/1/2020,199448,24,12994.84,6.104277962,144.2678984,112.2866027,112.3029615,780.6171269,969.2735708,12.69403739,1.720030094,1.734161663,37.15972222,193.674961,125.3403768
1/2/2020,176056,15.88333333,8577.98,4.015742796,138.7624932,104.7197746,97.07036955,611.4001684,880.5199851,12.34047116,1.672783187,1.155483871,30.34930556,176.8652315,89.753466
1/3/2020,144736,0,0.9,0,133.0306673,42.07330367,35.82968387,140.6509245,481.1968895,11.67628968,8.41E-01,3.78E-02,6.546527778,105.0972889,16.06847054
1/4/2020,194992,15.15,6652.18,3.205252736,145.5498284,78.01590752,74.18823916,385.0201164,792.3209528,13.18130127,1.237969482,0.952442891,20.60416667,146.7727645,68.61184233
1/5/2020,185312,10.41666667,3901.74,1.85779752,105.0962442,105.3442246,90.98956042,385.5120546,856.1464096,8.257238004,1.4430459,0.674505961,16.55625,136.1601654,55.78261823
1/6/2020,156608,2.733333333,1471.88,0.668775038,140.4251084,75.69377067,57.2256237,320.5857308,555.0411844,10.35775141,1.087578689,0.253633087,8.080555556,110.9551934,33.19968434
1/7/2020,191296,22.63333333,9232.52,4.350692094,149.3621562,110.645549,103.4963346,585.0431708,884.9037756,11.14244745,1.516420481,1.244853556,26.86458333,169.908688,74.628856
1/8/2020,185560,12.08333333,4792.4,2.200024818,137.970516,111.4309021,98.7389435,476.8507534,832.0817037,11.55341169,1.539993293,0.884495649,15.26111111,136.0246144,79.48191387
1/9/2020,182136,11.53333333,4141.34,2.005071014,142.5370849,104.0861085,82.16871396,409.0596495,777.8272389,11.4847892,1.484968743,0.617080142,18.15208333,145.3475182,62.93417212
1/10/2020,190312,24,11785.42,5.462425474,155.7093467,111.9478368,109.9555072,730.7473488,954.4204606,10.97584325,1.678230616,1.562594535,35.37569444,190.1938119,111.9776064
1/11/2020,210712,24,12512.85,6.035623948,160.6679615,113.1841321,112.6641679,798.8927043,986.7946665,7.588831024,1.72000836,1.671140123,36.22847222,194.5527084,133.8348942
1/12/2020,214736,24,12715.55,6.164421563,158.253343,108.4909051,111.8395258,796.5738165,998.0015316,5.423703976,1.720093081,1.695292624,36.09930556,195.2138463,141.4127469
1/13/2020,201632,24,12603.88,6.023610358,154.8933193,112.4292112,111.438433,779.1530859,977.9711428,9.401459733,1.703847767,1.686315947,36.07430556,196.940771,118.9198203
1/14/2020,187008,19.36666667,10169.65,4.844655368,147.267239,113.0031827,108.3963184,718.8296592,925.9553347,10.47073112,1.674897317,1.39635406,31.22569444,181.1533982,117.4539367
1/15/2020,204304,20.61666667,10009.92,4.837567116,153.3056231,99.93340398,94.58448717,612.4559645,922.4636865,7.276550496,1.656069019,1.373269242,30.18125,180.2925739,100.5274058
1/16/2020,206856,24,12608.95,6.239954332,151.5127523,116.7077389,112.0465592,776.5014893,974.6012177,10.98355308,1.715526834,1.70156809,36.78611111,197.2106265,135.5190505
1/17/2020,210048,24,12665.44,6.293653309,152.7198938,112.2405556,112.7252805,793.3850999,986.7118998,10.95705993,1.719561866,1.706236693,37.45,198.8954391,155.0278636
1/18/2020,224704,24,12887.13,6.167835896,158.2004154,115.691377,113.8933205,839.5397617,1001.996267,11.67736252,1.700255858,1.739332256,35.67361111,192.8567376,169.0378712
1/19/2020,211296,24,12484.15,6.029357866,158.0521382,112.5925621,113.7148568,816.0775662,995.2741156,10.27208192,1.706579019,1.688671076,35.78055556,192.7830524,163.053876
1/20/2020,216376,24,13194.98,6.322427017,157.3654196,107.4945708,109.2603411,823.7164378,1002.424322,10.59259831,1.719889573,1.778125124,36.92013889,196.3153956,155.2910767
